month,category,brand,customer_type,channel,city_tier,sample_size,satisfaction_index,palatability,digestive_tolerance,price_value,availability,trust_quality,benefit_index_1to5,price_index_1to5,pack_size_g,price_per_kg_inr,relative_share_index,market_growth_pct,funnel_conversation_idx,funnel_consideration_idx,funnel_trial_idx,funnel_repeat_idx,repeat_rate_pct,trade_up_rate_pct,promo_flag,signal_source,category_desc,customer_type_desc,channel_desc,city_tier_desc
Feb-25,Dog-Mass,PEDIGREE,Budget/Community,Vet,1,20,70.65,75.03,59.94,85.02,76.92,51.82,4,1.49,1000,233.4,1.68,4.71,100,76,57,49,28.6,10.48,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Budget/Community,Vet,2,18,65.99,69.56,64.73,83.54,80.84,56.02,4.21,1.55,1000,201.02,1.53,4.14,97,72,58,48,23.46,9.54,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Budget/Community,Vet,3,11,69.35,62.34,66.32,83.67,79.06,54.72,3.98,1.21,1000,189.02,1.63,3.66,101,85,62,46,25.22,10.81,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Health-first,Pet Specialty,1,23,62.71,75.82,58.56,86.25,77.5,59.01,3.83,1.42,10000,244.25,1.61,8.22,95,83,57,47,27.51,1.19,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Health-first,Pet Specialty,2,14,55.59,74.84,60.75,98,87.19,63.6,3.81,1.53,10000,266.38,1.7,5.88,99,81,61,49,28.37,1.04,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Health-first,Pet Specialty,3,17,60.92,81.82,63.36,84.51,79.37,56.25,3.98,1.23,3000,245.24,1.79,6.73,103,78,55,43,27.57,4.91,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Health-first,E-comm/Quick,1,28,58.09,70.09,68.36,83.9,79.57,52.08,4.1,1.48,1000,226.49,1.5,4.01,98,72,53,45,29.47,3.53,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Health-first,E-comm/Quick,2,16,58.06,74.17,57.76,95.9,73.16,54.25,3.92,1.4,10000,244.58,1.59,6.65,97,71,60,48,42.28,0,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Health-first,E-comm/Quick,3,7,56.2,82.54,66.93,78.29,84.68,54.68,3.93,1.29,1000,259.71,1.49,5.57,103,78,52,42,35.33,5.43,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Health-first,D2C,1,14,55.57,78.35,75.03,81.25,82.11,46.2,3.99,1.52,10000,257.91,1.65,6.91,102,73,58,51,31.12,7.77,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Health-first,D2C,2,15,49.35,76.68,57.85,95,83,61.12,4.02,1.44,10000,235.26,1.68,5.28,98,77,57,48,23.24,3.81,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Health-first,D2C,3,18,57.01,73.26,59.26,73.51,75.8,55.38,3.56,1.42,10000,216.98,1.49,4.26,97,81,56,44,24.54,0.13,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Modern Trade,1,9,69,67.28,64.15,94.53,76.98,50.91,3.92,1.42,3000,234.37,1.72,5.56,98,76,58,43,23.28,7.52,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Modern Trade,2,15,69.12,65.89,53.17,76.74,71.87,55.73,3.72,1.52,10000,261.97,1.52,7.23,97,74,60,47,20.52,6.08,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Modern Trade,3,19,69.65,73.12,67.52,86.67,79.7,55.45,3.88,1.28,3000,257.68,1.75,6.09,99,75,59,49,21.44,4.89,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Pet Specialty,1,11,68.5,65.88,69.32,80.36,79.03,56.1,3.82,1.41,10000,240.1,1.65,7.31,101,72,54,45,28.64,7.27,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Pet Specialty,2,23,70.88,73.43,62.47,84.52,86.75,57.5,3.89,1.34,1000,219.14,1.52,6.84,97,75,62,46,25.51,0,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Pet Specialty,3,14,71.03,75.72,57.43,81.76,81.79,65.54,3.79,1.34,3000,220.08,1.72,6.79,100,76,57,50,35.34,4.34,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Vet,1,22,78.43,77.54,67.27,86.38,85.88,61.1,3.92,1.53,10000,240.21,1.49,4.64,96,76,55,45,25.94,7.16,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Vet,2,20,77.52,74.3,58.44,90.04,80.94,55.63,3.98,1.63,3000,230.73,1.69,6.59,97,80,57,45,32.37,5.45,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Convenience-first,Vet,3,26,76.05,80.1,58.26,86.7,75.02,64.13,3.85,1.23,3000,253.34,1.62,6.8,105,79,59,42,36.28,2.26,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,Pet Specialty,1,9,58.02,56.04,50.35,85.95,72.36,58.32,3.95,1.43,10000,227.77,1.52,4.74,99,76,57,43,31.69,8.69,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,Pet Specialty,2,20,63.21,68.52,62.14,75.6,74.24,63.16,4.15,1.54,3000,249.29,1.6,6.61,94,81,52,49,32.55,9.63,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,Pet Specialty,3,25,62.2,81.69,62.23,81.84,85.05,60.72,3.89,1.55,1000,225.68,1.59,6.42,95,77,61,46,33.22,2.33,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,Vet,1,14,72.26,67.14,69.09,86.22,72.89,53.19,3.76,1.39,1000,249.45,1.59,8.47,108,79,55,48,21.27,1.01,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,Vet,2,20,65.35,62.24,62.28,83.74,79.83,55.16,3.71,1.29,3000,208.71,1.72,6.18,100,78,59,44,26.21,5.78,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,Vet,3,21,64.02,68.03,69.92,85.05,72.24,65.51,4.1,1.52,10000,225.87,1.63,7.22,99,79,56,46,26.11,10.48,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,D2C,1,16,61.09,64.41,49.24,80.15,79.15,60.12,3.73,1.35,3000,241.59,1.57,6.77,104,77,57,47,33.73,2.26,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,D2C,2,18,60.96,67.33,57.16,88.11,78.54,56.3,3.77,1.31,1000,242.35,1.79,5.17,104,80,61,44,25.2,0,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Feb-25,Dog-Mass,PEDIGREE,Premium/Indulgence,D2C,3,21,56.02,76.79,73.81,87.57,86.02,48.14,4.08,1.48,3000,231.81,1.6,4.88,104,79,60,44,27.27,9.44,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,1,18,55.8,76.78,78.97,51.81,64.41,93.55,4.7,3.88,7000,628.4,0.92,9.52,98,68,64,56,27.56,10.43,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,2,21,53.32,75.91,79.07,49.73,65.63,98,4.53,3.66,7000,537.93,0.74,10.52,100,73,66,58,41.73,11.31,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,3,29,52.89,69.81,93.68,48.17,65.63,80.61,4.62,3.8,7000,669.22,0.81,8.54,99,68,57,56,31.7,11.88,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,Vet,1,14,60.32,78.44,71.45,45.55,71.34,98,4.72,3.8,7000,538.5,0.82,7.85,99,74,64,55,29.89,12.92,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,Vet,2,23,56.71,75.21,85.58,53.25,70.84,85.53,4.68,3.64,7000,611.48,0.92,9.29,99,74,60,56,25.53,21.34,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,Vet,3,14,58.67,88.28,80.24,48.06,67.91,92.92,4.72,3.81,7000,649.22,0.91,7.22,99,70,61,55,26.08,11.32,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,E-comm/Quick,1,12,55.21,88.67,89.23,45.03,67.28,89.21,4.3,3.86,1500,596.66,0.87,10.14,98,73,61,56,45.77,8.46,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,E-comm/Quick,2,20,57.03,76.23,82.5,37.49,68.72,75.99,4.46,3.72,7000,616.55,0.75,8.73,102,75,60,52,27.21,13.89,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Budget/Community,E-comm/Quick,3,16,56.9,79.59,96.21,49.88,67.13,79.24,4.58,4.07,7000,655.1,0.92,10.09,94,76,60,56,43.33,9.79,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,1,20,86.5,72.96,89.59,41.31,69.04,93.85,4.53,3.83,3000,691.67,0.98,9.83,100,73,57,58,33.72,18.52,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,2,17,80.49,81.64,73.41,44.31,70.99,82.76,4.39,3.8,7000,658.64,1.11,7.69,103,73,62,51,41.02,11.63,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,3,14,83.02,81.95,84.47,47.03,74.68,98,4.53,3.88,3000,615.18,1.03,10.48,90,77,62,52,27.2,8.6,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,1,19,85.73,69.87,75.76,49.94,72.3,91.34,4.4,3.74,3000,622.43,0.81,8.11,97,72,62,55,29.87,10.29,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,2,20,85.81,72.56,78.02,37.6,75.36,86.5,4.66,3.93,3000,692.34,0.84,8.45,101,68,61,58,33.73,5.49,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,3,25,80.19,83.22,71.54,57.07,67.36,84.94,4.74,3.82,1500,543.15,0.81,10.49,101,75,65,56,35.46,19.37,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,1,21,84.23,75.66,77.41,56.55,73.75,81.11,4.39,3.79,1500,632.76,0.76,7.14,99,74,64,54,42.28,10.97,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,2,21,83.68,70.24,80.98,60.74,68.97,83.95,4.53,3.9,1500,534.41,0.87,11.97,96,76,62,57,29.04,11.36,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,3,14,79.05,72.61,75.29,49.74,72.33,82.28,4.65,3.8,7000,651.74,0.86,8.45,92,73,62,56,32.1,10.72,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,E-comm/Quick,1,16,79.64,78.86,70.83,54.72,76.11,82.44,4.62,3.92,7000,652.54,0.83,10.38,97,82,64,54,43.17,4.27,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,E-comm/Quick,2,23,76.94,76.28,83.36,46.74,80.41,90.61,4.67,3.95,7000,659.19,0.75,10.27,99,82,61,55,36.83,9.62,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,E-comm/Quick,3,18,83.38,72.58,83.65,56.73,67.76,86.22,4.67,3.86,1500,668.63,0.99,8.49,99,75,62,55,40.45,22.59,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,Pet Specialty,1,18,77.8,75.07,87.21,45.03,65.82,95.34,4.79,3.71,1500,601.84,0.83,9.47,99,71,65,52,29.96,15.8,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,Pet Specialty,2,17,74.82,81.17,80.21,47.53,71.71,89.76,4.8,3.84,7000,713.32,0.89,10.6,98,74,60,56,36.23,17.67,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,Pet Specialty,3,25,75.83,69.84,84.99,52.04,78.78,85.57,4.49,3.64,7000,617.72,0.91,10.48,99,74,66,61,45.62,15.45,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,1,20,78.76,81.54,78.96,49.77,66.52,90.25,4.31,3.8,1500,613.78,0.91,9.83,97,85,63,55,27.65,3.9,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,2,22,72.98,67.3,81.99,40.71,70.33,96.53,4.46,3.85,3000,636.67,0.84,9.09,100,69,64,53,36.46,14.7,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,3,23,69.93,72.98,89.94,43.21,74.12,86.87,4.74,3.87,3000,732.8,0.89,7.33,96,76,65,53,26.99,18.79,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Premium/Indulgence,E-comm/Quick,1,22,87.86,70.63,69.99,53.72,86.28,88.68,4.61,3.77,3000,616.79,0.76,9.64,101,70,62,50,16.77,9.01,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Premium/Indulgence,E-comm/Quick,2,23,81.1,78.4,82.56,41.91,68.82,82.42,4.51,3.79,3000,573.31,0.86,8.64,98,75,66,56,33.04,14.66,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Feb-25,Dog-Precision,ROYAL CANIN,Premium/Indulgence,E-comm/Quick,3,25,85.88,82.49,67.92,48.16,73.85,79.11,4.74,3.83,7000,679.87,1.01,10.41,96,75,62,53,23.42,10.8,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Feb-25,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Modern Trade,1,16,89.7,83.67,82.93,43.67,74.65,90.92,4.73,3.96,3000,551.92,0.83,8.83,100,68,66,57,44.86,17.57,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Feb-25,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Modern Trade,2,15,80.34,73.58,95.08,48.29,72.54,96.28,4.68,3.74,7000,693.56,0.88,9.91,102,70,57,57,29.92,7.51,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
