month,category,brand,customer_type,channel,city_tier,sample_size,satisfaction_index,palatability,digestive_tolerance,price_value,availability,trust_quality,benefit_index_1to5,price_index_1to5,pack_size_g,price_per_kg_inr,relative_share_index,market_growth_pct,funnel_conversation_idx,funnel_consideration_idx,funnel_trial_idx,funnel_repeat_idx,repeat_rate_pct,trade_up_rate_pct,promo_flag,signal_source,category_desc,customer_type_desc,channel_desc,city_tier_desc
Jan-25,Cat-Premium,SHEBA,Convenience-first,Vet,1,20,82.66710923304731,95.45,64.11,47.5,67.79276429082202,68.06784952378496,4.52,3.69,240,931.19,1.27,13.08,96,69,64,53,36.78,16.5,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Jan-25,Cat-Premium,SHEBA,Convenience-first,Vet,2,25,80.85883131425085,84.02,77.16,46.56,63.386420909977105,68.74918519372363,4.41,3.6,85,849.39,1.24,12.86,98,75,64,54,30.99,11.67,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Jan-25,Cat-Premium,SHEBA,Convenience-first,Vet,3,24,79.25253632887616,86.44,76.02,53.12,65.69912885458845,72.35294892326465,4.4,3.8,240,676.53,1.16,12.93,104,71,64,57,32.98,13.28,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Jan-25,Cat-Premium,SHEBA,Convenience-first,Modern Trade,1,30,76.48677325733607,98.0,59.94,45.88,72.04977114574818,64.86631592682951,4.87,3.58,240,995.03,1.29,11.0,97,78,58,53,36.85,15.51,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Jan-25,Cat-Premium,SHEBA,Convenience-first,Modern Trade,2,23,73.8662596921928,81.77,66.39,49.03,73.12286252139337,73.65141477213287,4.65,3.5,85,839.34,1.33,11.63,99,83,68,51,35.64,12.95,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Jan-25,Cat-Premium,SHEBA,Convenience-first,Modern Trade,3,19,70.57159556820174,77.38,71.4,56.8,66.48905893668123,72.68940188358302,4.63,3.59,70,741.32,1.31,11.33,98,82,67,47,17.31,13.82,1,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Jan-25,Cat-Premium,SHEBA,Convenience-first,Pet Specialty,1,30,81.9318749076614,92.13,70.36,51.02,74.59100369306323,68.02360788695067,4.6,3.6,85,985.48,1.33,10.43,96,75,65,56,42.94,10.94,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-1 metros
Jan-25,Cat-Premium,SHEBA,Convenience-first,Pet Specialty,2,26,75.2766682495855,82.23,70.24,48.74,67.35777743169938,70.60784360068706,4.6,3.58,85,857.8,1.32,10.69,105,73,61,51,35.73,15.38,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-2/mini-metros
Jan-25,Cat-Premium,SHEBA,Convenience-first,Pet Specialty,3,20,82.54011126707051,78.79,64.97,51.31,71.26971487727249,69.53923016199933,4.76,3.63,70,733.03,1.29,10.37,98,82,64,49,37.05,18.56,1,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-3/smaller towns
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,Pet Specialty,1,20,77.00085609070534,86.88,67.83,51.61,72.04997353454827,68.53372636070992,4.72,3.3,240,1001.37,1.28,10.38,93,75,67,56,38.31,9.25,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-1 metros
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,Pet Specialty,2,11,79.06760517428614,93.56,74.34,51.3,74.6765752824992,67.71954507498069,4.55,3.59,70,890.88,1.36,10.55,99,74,62,53,32.32,21.77,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-2/mini-metros
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,Pet Specialty,3,18,71.90698300758127,86.08,79.23,47.11,65.38781668506877,65.50788116158918,4.3,3.78,240,772.11,1.39,10.5,100,75,67,53,33.47,7.35,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-3/smaller towns
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,E-comm/Quick,1,13,81.53607122553093,89.18,60.55,44.6,67.52438692275064,70.39394181678576,4.41,3.82,240,903.75,1.47,13.29,100,73,66,60,39.66,9.62,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,E-comm/Quick,2,13,73.78693328426363,73.81,74.16,46.08,69.61457315826381,69.17370626742996,4.49,3.51,240,842.17,1.25,14.31,98,77,67,48,22.27,21.19,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,E-comm/Quick,3,15,70.62080302178212,81.85,72.94,57.76,65.51413554917602,62.46992689268134,4.46,3.57,70,785.9,1.36,14.21,99,74,63,49,30.5,10.25,1,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,D2C,1,16,79.53444444823826,77.15,69.19,52.37,68.21007657936624,69.94992829890559,4.61,3.6,70,909.26,1.36,14.3,101,76,67,51,37.05,11.77,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,D2C,2,17,75.45041310044353,79.61,73.95,47.54,62.81245133148974,63.759356226343364,4.64,3.54,85,879.34,1.35,14.84,95,72,68,53,36.87,17.57,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Jan-25,Cat-Premium,SHEBA,Premium/Indulgence,D2C,3,11,80.8352108387133,77.86,67.58,60.17,70.83572550381813,68.50779777565813,4.61,3.63,70,805.92,1.14,14.54,99,82,66,53,29.93,9.17,0,coded_public_consumer_discussions,"Premium indulgent wet cat food (high palatability, premium price) ��� anchor brand: ",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,Vet,1,18,79.79049978480904,74.25,80.93,79.28,72.70750639512599,64.09447525039177,3.96,2.23,250,1308.3,1.37,10.42,100,75,59,57,27.31,3.95,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,Vet,2,12,72.33206169498267,71.81,69.03,63.15,72.70856905111356,66.19095499154957,4.03,2.21,70,1045.49,1.24,10.18,102,67,54,51,24.38,0.75,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,Vet,3,17,80.0216894338654,83.44,75.26,70.73,74.81017812030925,75.8698480166454,4.17,2.46,250,1036.12,1.2,10.02,98,76,62,51,33.59,12.61,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,D2C,1,16,69.69087975561112,80.49,67.45,70.85,75.08623166859859,66.49379430712304,4.21,2.68,70,1309.32,1.21,12.39,99,74,61,50,24.41,12.0,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,D2C,2,12,66.87241745198308,74.19,81.03,55.54,81.59789871876475,61.83447953759162,4.33,2.3,70,1221.71,1.41,11.93,104,69,59,56,33.24,5.05,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,D2C,3,17,67.88703087064084,83.37,71.11,60.66,78.18161965449423,62.695927531518194,4.44,2.13,110,984.4,1.38,12.46,98,70,61,52,33.83,17.55,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,Pet Specialty,1,11,75.90263320404001,81.05,68.63,54.52,79.447902802403,65.87339390194543,3.93,2.54,70,1329.73,1.3,9.27,97,73,65,49,33.43,3.88,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,Pet Specialty,2,19,62.29262279853184,76.9,69.49,66.43,80.08132502887833,65.37619717323233,4.06,2.3,250,1160.6,1.32,8.59,99,75,61,52,31.64,6.48,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Budget/Community,Pet Specialty,3,17,68.24216880862339,71.21,73.93,71.39,76.18527970821548,64.64303383727197,4.21,2.31,70,995.47,1.14,8.62,99,71,57,55,36.7,2.74,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Health-first,Modern Trade,1,18,75.74225908296222,95.8,72.25,63.27,79.9265161996762,67.72120414829708,4.19,2.75,250,1401.36,1.33,9.35,99,70,67,50,35.64,8.31,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Health-first,Modern Trade,2,14,81.2325861329107,79.63,77.06,74.78,76.98968328950149,71.20749352288405,4.1,2.38,110,1136.43,1.22,9.63,101,64,55,62,35.12,13.09,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Health-first,Modern Trade,3,16,68.84026695319253,79.61,70.48,64.93,79.41896106869605,67.59845722851557,4.03,2.52,70,1124.04,1.2,9.29,99,70,60,56,34.74,8.49,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Health-first,Vet,1,17,78.25667860672348,82.12,81.36,74.58,75.9129573273617,73.87507958272542,4.22,2.68,70,1311.59,1.21,10.02,96,70,57,52,33.26,1.75,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Health-first,Vet,2,12,78.59637803036544,75.41,66.53,62.36,75.44941548352854,73.64086313465899,4.0,2.4,250,1179.16,1.35,10.01,97,68,58,54,38.66,7.37,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Health-first,Vet,3,19,69.76780451066138,86.68,82.43,66.81,73.217367382855,70.22696673318728,3.93,2.46,70,1093.75,1.4,10.72,99,70,60,52,36.09,0.55,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Health-first,Pet Specialty,1,17,72.8434978968287,76.5,75.2,67.87,84.40034767069693,69.03427774110003,3.96,2.45,70,1285.11,1.26,9.25,99,75,65,49,24.1,0.26,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Health-first,Pet Specialty,2,17,74.76945248625253,83.36,66.73,65.93,77.95968526969986,71.74494281920423,3.7,2.36,70,1088.85,1.21,8.83,102,70,63,55,31.81,8.62,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Health-first,Pet Specialty,3,13,68.94972546792958,75.3,59.84,68.15,81.38305888354928,73.83526522587069,4.13,2.5,110,1086.75,1.46,8.64,98,71,60,57,30.27,12.32,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Vet,1,21,74.18430134050715,89.5,70.51,64.11,76.44470705173634,76.31383122266621,4.33,2.37,70,1343.83,1.11,10.02,99,71,64,51,29.06,8.71,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Vet,2,20,83.2424522148172,77.91,72.57,65.92,74.4131597118259,81.69879565729367,4.0,2.35,110,1160.74,1.42,10.79,98,72,67,51,26.42,1.46,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Vet,3,18,80.35056687907736,90.04,71.3,71.83,73.5253141829432,71.97563745863432,3.96,2.36,70,1115.62,1.42,10.41,96,70,59,53,37.4,5.69,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Modern Trade,1,22,72.05545984384806,80.01,68.99,67.55,76.92547523556722,77.6727882689361,3.98,2.23,70,1304.11,1.25,9.79,100,69,60,58,39.22,0.32,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Modern Trade,2,22,73.44857787313734,71.75,57.99,69.19,80.41708606085938,71.24569953138361,4.09,2.48,250,1072.16,1.33,9.84,96,69,57,56,34.96,9.91,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Modern Trade,3,24,72.84206988386582,83.06,67.1,64.99,78.65899993275569,68.6964403844354,4.19,2.47,110,925.34,1.36,9.69,101,73,54,49,25.28,5.01,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Pet Specialty,1,24,77.49719164536009,87.19,68.24,64.49,76.49155811239095,71.73967773998783,4.22,2.3,250,1434.62,1.18,8.91,94,71,59,52,33.11,16.24,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Pet Specialty,2,18,73.47660462035536,83.49,70.16,71.29,78.29417827008268,64.09152058490452,4.11,2.45,70,1196.44,1.37,8.78,102,72,58,53,39.4,6.74,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Convenience-first,Pet Specialty,3,18,81.5103872377677,73.79,60.47,61.37,76.46223360906447,66.22025631138641,4.33,2.56,250,1053.27,1.33,9.17,100,77,55,51,27.88,7.72,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Offline pet-specialty retailers.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,Pet Specialty,1,13,79.39124341400374,67.34,73.49,57.97,78.71958741519423,68.31648431036125,4.09,2.23,110,1324.3,1.33,8.99,99,71,59,53,31.75,7.83,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,Pet Specialty,2,13,74.09371421197564,83.58,70.2,78.13,78.48497903822565,70.84856239596512,3.89,2.46,250,1271.39,1.39,9.21,93,74,56,55,36.82,4.1,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,Pet Specialty,3,13,76.84469706618137,84.36,61.37,64.46,73.68476649961632,79.83124470839104,3.8,2.54,250,1085.24,1.4,9.36,96,67,59,54,33.5,0.0,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,E-comm/Quick,1,14,75.19690185317793,78.64,70.66,56.95,80.52754168936501,71.0939244121842,4.02,2.43,70,1289.98,1.25,11.49,100,67,59,51,29.75,8.68,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,E-comm/Quick,2,12,77.64235568149688,75.79,78.28,59.8,75.00604670749381,65.2394326772788,4.08,2.46,110,1226.06,1.35,11.69,104,70,58,54,41.52,8.57,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,E-comm/Quick,3,10,69.8401687556302,74.47,75.63,56.86,76.99034137141282,74.83705879296794,4.28,2.33,250,994.05,1.34,11.65,103,74,61,50,27.05,15.94,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,Vet,1,10,77.15096265747955,80.52,83.16,60.34,78.51281224411515,70.13729166987791,4.2,2.63,70,1189.53,1.25,10.96,95,68,66,52,29.55,13.87,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,Vet,2,16,79.82507289670835,76.58,68.28,67.87,77.31845814402554,76.94787629422383,4.14,2.25,250,1181.92,1.36,10.04,100,70,61,56,32.97,5.68,1,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Jan-25,Dog-Treats,DENTASTIX,Premium/Indulgence,Vet,3,12,75.65591553390968,79.36,70.7,65.79,79.4276374515119,66.46245185570994,4.02,2.44,70,940.12,1.16,10.71,100,66,62,51,27.58,4.93,0,coded_public_consumer_discussions,Functional dog treats/oral care for daily routine ��� anchor brand: DENT,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,D2C,1,10,70.7200592881304,80.77,65.34,67.05,74.34823879899788,54.48367587631316,4.28,2.64,180,1538.19,1.24,12.39,102,78,59,51,40.45,15.0,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,D2C,2,13,68.7839123092863,96.35,46.82,60.54,67.14560040392315,52.885319011876554,4.25,2.58,70,1325.15,1.06,12.34,102,76,62,46,22.71,5.13,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,D2C,3,8,59.81446729957021,91.36,52.11,63.84,75.51601144294204,50.042120900168975,4.16,2.61,70,1203.98,1.23,11.63,95,74,66,47,25.07,6.0,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,Modern Trade,1,11,70.84743772470455,81.92,49.88,75.11,75.30591832102662,58.536585665413995,4.15,2.7,85,1570.13,1.15,9.3,102,73,61,51,36.3,5.69,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,Modern Trade,2,9,64.3188417915986,77.01,60.68,66.22,76.18146636097961,53.55493179800677,4.3,2.69,85,1416.89,1.15,9.37,94,74,66,52,38.15,7.12,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,Modern Trade,3,10,68.3956127889875,78.22,52.33,83.36,78.98792103653933,50.672072015727124,3.85,2.57,85,1143.09,1.34,9.33,98,75,60,49,30.69,3.9,1,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,Vet,1,9,70.55608352937013,79.41,56.78,71.93,70.37672182236994,55.896702738978455,4.24,2.61,180,1659.67,1.17,10.37,98,78,64,57,38.01,11.14,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Jan-25,Cat-Treats,TEMPTATIONS,Budget/Community,Vet,2,9,73.83189476755983,86.63,60.59,66.87,71.00969152834153,57.52273249204019,4.12,2.69,70,1266.33,1.23,10.14,99,74,62,50,26.83,4.56,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
